"Dataset","Data_source","x","y","type","AUPRC_label"
"KORA metabolomics","missForest",0.202,0.153645550364012,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.203,0.154171639362048,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.204,0.154696132596685,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.205,0.155219037317469,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.205357142857143,0.155405405405405,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.206,0.1557403607301,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.207,0.156260109996765,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.208,0.15677829223646,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.209,0.15729491452532,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.21,0.15780998389694,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.211,0.158323507342695,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.212,0.158835491812052,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.213,0.159345944212889,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.214,0.159854871411802,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.214285714285714,0.16,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.214285714285714,0.157894736842105,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.214285714285714,0.155844155844156,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.214285714285714,0.153846153846154,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.214285714285714,0.151898734177215,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.215,0.152327935222672,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.216,0.152928087387479,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.217,0.153527390337578,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.218,0.154125845874154,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.219,0.154723455793298,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.22,0.155320221886031,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.221,0.155916145938319,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.222,0.156511229731091,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.223,0.157105475040258,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.224,0.157698883636729,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.225,0.158291457286432,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.226,0.158883197750326,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.227,0.159474106784424,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.228,0.160064186139805,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.229,0.160653437562638,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.23,0.161241862794191,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.231,0.161829463570857,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.232,0.162416241624162,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.232142857142857,0.1625,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.233,0.163002198680792,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.234,0.163587336462599,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.235,0.164171656686627,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.236,0.164755161065124,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.237,0.165337851305561,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.238,0.165919729110646,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.239,0.166500796178344,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.24,0.16708105420189,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.241,0.167660504869807,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.242,0.168239149865925,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.243,0.168816990869393,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.244,0.169394029554696,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.245,0.169970267591675,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.246,0.170545706645538,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.247,0.17112034837688,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.248,0.171694194441697,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.249,0.172267246491401,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.25,0.172839506172839,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.25,0.170731707317073,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.25,0.168674698795181,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.25,0.166666666666667,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.25,0.164705882352941,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.25,0.162790697674419,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.25,0.160919540229885,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.25,0.159090909090909,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.251,0.159524241873979,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.252,0.159956474428727,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.253,0.160387610940047,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.254,0.160817655571635,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.255,0.161246612466125,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.256,0.161674485745218,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.257,0.162101279509822,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.258,0.162526997840173,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.258928571428571,0.162921348314607,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.259,0.162951644795973,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.714285714285714,0.130293159609121,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.714285714285714,0.12987012987013,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.715,0.129949370375179,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.716,0.130060203446128,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.717,0.130170915787017,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.718,0.130281507595002,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.719,0.130391979066815,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.72,0.130502330398757,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.720238095238095,0.130528586839266,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.721,0.130612561786703,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.722,0.130722673426103,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.723,0.130832665511982,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.724,0.130942538238942,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.725,0.131052291801162,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.726,0.131161926392402,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.726190476190476,0.131182795698925,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.727,0.131271442206,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.728,0.131380839434877,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.729,0.131490118271535,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.73,0.131599278908061,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.731,0.131708321536125,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.732,0.131817246346985,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.732142857142857,0.131832797427653,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.733,0.131926053531484,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.734,0.132034743280053,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.735,0.132143315782715,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.736,0.132251771229079,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.737,0.132360109808349,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.738,0.132468331709318,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.738095238095238,0.132478632478632,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.739,0.132576437120377,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.74,0.132684426229508,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.741,0.13279229922429,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.742,0.132900056291899,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.743,0.133007697619108,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.744,0.133115223392291,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.744047619047619,0.133120340788072,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.745,0.13322263379742,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.746,0.133329929020068,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.747,0.133437109245413,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.748,0.133544174658233,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.749,0.133651125442912,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.75,0.133757961783439,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.75,0.133333333333333,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.75,0.132911392405063,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.75,0.132492113564669,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.75,0.132075471698113,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.75,0.13166144200627,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.75,0.13125,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.75,0.130841121495327,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.751,0.130901394422311,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.752,0.130961562383381,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.753,0.131021625652498,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.753571428571429,0.131055900621118,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.754,0.13108158450267,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.755,0.131141439205955,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.756,0.13120119003347,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.757,0.131260837255388,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.757142857142857,0.131269349845201,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.758,0.131320381140948,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.759,0.131379821958457,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.76,0.131439159975293,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.760714285714286,0.131481481481481,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.761,0.131498395457912,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.762,0.131557528671846,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.763,0.131616559881715,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.764,0.131675489351225,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.764285714285714,0.131692307692308,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.765,0.131734317343173,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.766,0.131793044119454,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.767,0.131851669941061,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.767857142857143,0.131901840490798,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.767857142857143,0.131498470948012,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.767857142857143,0.13109756097561,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.767857142857143,0.130699088145897,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.767857142857143,0.13030303030303,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.767857142857143,0.129909365558912,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.767857142857143,0.129518072289157,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.767857142857143,0.129129129129129,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.767857142857143,0.12874251497006,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.767857142857143,0.128358208955224,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.767857142857143,0.12797619047619,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.767857142857143,0.127596439169139,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.767857142857143,0.127218934911243,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.767857142857143,0.126843657817109,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.767857142857143,0.126470588235294,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.767857142857143,0.126099706744868,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.767857142857143,0.125730994152047,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.767857142857143,0.12536443148688,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.767857142857143,0.125,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.768,0.125017441049254,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.769,0.125139482983076,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.77,0.125261445503137,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.771,0.125383328686925,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.772,0.125505132611826,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.773,0.125626857355126,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.774,0.125748502994012,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.775,0.125870069605568,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.776,0.125991557266781,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.776785714285714,0.126086956521739,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.777,0.126112966054535,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.778,0.126234296045617,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.779,0.126355547316711,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.78,0.126476719944406,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.781,0.126597814005187,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.782,0.126718829575443,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.783,0.126839766731463,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.784,0.126960625549438,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.785,0.127081406105458,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.785714285714286,0.127167630057803,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.786,0.127202108475517,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.787,0.127322732735509,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.788,0.127443278961231,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.789,0.127563747228381,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.79,0.127684137612561,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.791,0.127804450189272,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.792,0.127924685033919,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.793,0.128044842221812,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.794,0.12816492182816,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.794642857142857,0.128242074927954,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.795,0.128284923928077,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.796,0.12840484859658,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.797,0.128524695908588,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.798,0.128644465938925,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.799,0.128764158762317,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.8,0.128883774453395,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.801,0.129003313086692,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.802,0.129122774736648,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.803,0.129242159477605,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.803571428571429,0.129310344827586,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.803571428571429,0.128939828080229,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.803571428571429,0.128571428571429,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.803571428571429,0.128205128205128,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.803571428571429,0.127840909090909,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.803571428571429,0.127478753541076,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.803571428571429,0.127118644067797,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.803571428571429,0.126760563380282,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.803571428571429,0.126404494382022,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.803571428571429,0.126050420168067,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.803571428571429,0.125698324022346,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.803571428571429,0.125348189415042,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.804,0.125398275439496,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.805,0.125515090767346,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.806,0.12563183326282,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.807,0.125748502994012,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.808,0.125865100028929,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.809,0.125981624435496,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.81,0.126098076281552,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.811,0.126214455634852,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.812,0.126330762563065,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.8125,0.126388888888889,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.813,0.126446997133779,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.814,0.126563159414495,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.815,0.126679249472632,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.816,0.126795267375524,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.817,0.126911213190422,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.818,0.127027086984493,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.819,0.127142888824821,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.82,0.127258618778406,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.821,0.127374276912166,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.821428571428571,0.127423822714681,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.822,0.127489863292934,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.823,0.127605377987463,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.824,0.127720821062421,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.825,0.127836192584394,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.826,0.127951492619885,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.827,0.128066721235316,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.828,0.128181878497025,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.829,0.12829696447127,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.83,0.128411979224224,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.830357142857143,0.128453038674033,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.831,0.12852692282198,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.832,0.12864179533055,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.833,0.128756596815863,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.834,0.128871327343767,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.835,0.128985986980029,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.836,0.129100575790333,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.837,0.129215093840284,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.838,0.129329541195405,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.839,0.129443917921139,"Precision-Recall Curve","missForest (AUPRC=0.135)"
"KORA metabolomics","missForest",0.839285714285714,0.129476584022039,"Precision-Recall Curve","missForest (AUPRC=0.135)"
